10.54 25 3.375 0.053
10.54 61 1.968 0.559
10.78 25 3.379 0.041
11.02 61 1.94 0.563
11.3 61 1.957 0.557
11.56 25 3.303 0.051
11.56 41 3.037 0.548
11.56 61 1.908 0.567
12.04 25 3.27 0.051
12.04 41 3.009 0.557
12.04 61 1.888 0.571
12.52 25 3.231 0.043
12.52 41 2.973 0.562
12.76 25 3.201 0.051
12.76 41 2.966 0.563
13.24 25 3.198 0.057
13.24 41 2.917 0.567
13.72 25 3.136 0.057
13.72 41 2.889 0.563
13.96 25 3.129 0.057
13.96 41 2.863 0.561
14.88 25 3.065 0.055
14.88 41 2.806 0.548
15.36 25 3.036 0.058
15.36 41 2.757 0.55
15.6 25 3.033 0.06
15.6 41 2.754 0.549
15.84 25 3.033 0.05
15.84 41 2.73 0.545
16.08 25 2.993 0.065
16.08 41 2.699 0.55
16.32 41 2.681 0.545
16.56 41 2.665 0.546
17.04 41 2.619 0.54
17.5 25 2.944 0.051
17.74 41 2.581 0.537
17.9 41 2.581 0.537
18.04 41 2.581 0.537
18.32 25 2.821 0.15
18.62 25 2.825 0.154
19.08 25 2.785 0.159
19.32 25 2.78 0.145
19.56 25 2.727 0.163
19.8 25 2.705 0.219
20.26 25 2.654 0.259
20.74 25 2.618 0.261
21.22 25 2.576 0.256
21.46 25 2.556 0.276
21.7 25 2.497 0.348
21.92 25 2.489 0.349
22.16 25 2.454 0.357
22.4 25 2.462 0.359
22.64 25 2.436 0.361
22.88 25 2.412 0.365
23.36 25 2.307 0.453
24.06 25 2.27 0.465
24.3 25 2.25 0.467
24.54 25 2.232 0.47
24.78 25 2.171 0.513
25.02 25 2.113 0.554
25.26 25 2.109 0.554
25.54 25 2.09 0.559
25.78 25 2.087 0.559
26.02 25 2.049 0.564
26.78 9 1.594 -0.094
27.02 9 1.586 -0.091
27.26 9 1.56 -0.093
27.5 16 4.084 -0.195
28.2 16 4.065 -0.106
28.2 9 1.496 -0.065
28.7 16 3.993 -0.103
28.94 9 1.453 -0.011
29.18 16 3.973 -0.102
29.42 9 1.413 -0.011
29.66 9 1.389 0.044
30.14 9 1.374 0.083
31.08 9 1.25 0.335
31.32 9 1.184 0.466
31.54 16 3.458 0.506
