12.24 25 4.164 -0.262
12.24 70 4.961 0.378
12.48 9 2.717 -0.158
12.48 70 4.961 0.394
12.7 25 4.179 -0.244
12.72 61 4.714 0.142
12.94 25 4.164 -0.24
12.94 54 6.72 0.254
13.42 41 5.54 -0.034
13.42 70 4.876 0.402
13.66 41 5.54 -0.042
13.66 70 4.841 0.4
13.9 9 2.619 -0.161
13.9 70 4.834 0.401
14.14 41 5.434 -0.039
14.14 70 4.831 0.403
14.62 9 2.566 -0.17
14.62 70 4.794 0.408
14.86 70 4.781 0.409
15 72 8.293 0.065
15 70 4.781 0.409
15.16 72 8.293 0.065
15.16 70 4.781 0.409
15.4 9 2.527 -0.101
15.64 72 8.293 0.149
15.64 70 4.492 0.5
15.88 41 5.234 0.039
15.88 61 4.422 0.24
16.1 9 2.484 -0.08
16.1 70 4.492 0.501
16.34 41 5.14 0.042
16.58 9 2.447 -0.079
16.58 70 4.492 0.497
17.06 41 5.049 0.114
17.06 54 6.009 0.432
17.3 54 6.139 0.437
17.54 25 3.941 -0.082
17.54 9 2.399 0.004
17.54 41 4.961 0.119
17.54 61 4.195 0.333
18.02 25 3.94 -0.084
18.02 9 2.387 0.006
18.02 41 4.961 0.12
18.02 61 4.18 0.338
18.02 54 6.009 0.437
18.26 25 3.935 -0.091
18.26 9 2.362 0.005
18.26 41 4.939 0.121
18.28 61 4.195 0.329
18.28 54 6.009 0.437
18.52 25 3.935 -0.078
18.52 9 2.349 0.009
18.52 41 4.904 0.123
18.52 72 7.834 0.241
18.52 61 4.16 0.342
18.66 25 3.935 -0.078
18.66 9 2.349 0.009
18.66 41 4.904 0.123
18.66 72 7.834 0.241
18.66 61 4.16 0.342
18.82 25 3.935 -0.078
18.82 9 2.349 0.009
18.82 41 4.904 0.123
18.82 72 7.834 0.241
18.82 61 4.16 0.342
19.06 25 3.935 0.006
19.06 9 2.318 0.08
19.06 61 3.99 0.42
19.56 25 3.885 0.009
19.56 9 2.285 0.095
19.56 41 4.714 0.207
19.56 72 7.692 0.33
19.56 61 3.939 0.43
19.8 25 3.881 0.011
19.8 9 2.27 0.097
19.8 41 4.714 0.209
19.8 72 7.623 0.331
19.8 27 7.623 0.417
19.8 61 3.935 0.433
20.04 25 3.829 0.009
20.04 9 2.243 0.098
20.04 41 4.714 0.209
20.04 72 7.623 0.333
20.04 27 7.424 0.416
20.04 61 3.902 0.435
20.52 25 3.779 0.01
20.52 9 2.22 0.082
20.76 9 2.178 0.162
20.76 72 7.424 0.41
20.76 61 3.729 0.509
21 25 3.779 0.097
21 9 2.152 0.189
21 41 4.422 0.292
21 72 7.234 0.42
21 27 7.234 0.507
21.24 25 3.759 0.097
21.24 9 2.13 0.19
21.24 41 4.422 0.292
21.24 72 7.271 0.42
21.24 27 7.234 0.511
21.48 72 7.234 0.417
21.48 27 7.143 0.509
21.72 9 2.109 0.194
21.72 72 7.424 0.422
21.96 41 4.355 0.293
21.96 27 7.234 0.512
22.2 9 2.062 0.216
22.2 72 7.143 0.459
22.44 41 4.164 0.381
22.92 41 4.104 0.391
23.16 41 4.104 0.386
23.4 25 3.551 0.2
23.4 41 4.046 0.394
23.64 41 4.046 0.39
23.88 9 1.909 0.308
23.88 41 3.99 0.395
24.12 9 1.895 0.311
24.36 9 1.814 0.393
24.36 41 3.787 0.477
24.6 9 1.794 0.4
24.6 41 3.737 0.484
25.08 41 3.693 0.49
25.32 41 3.635 0.496
25.56 41 3.594 0.5
25.8 25 3.314 0.302
25.8 41 3.567 0.505
26.04 9 1.643 0.5
26.28 9 1.616 0.501
26.54 9 1.598 0.503
26.78 9 1.59 0.505
27.06 9 1.583 0.509
27.3 9 1.564 0.511
27.54 25 2.975 0.477
27.78 25 2.959 0.48
28.02 25 2.94 0.484
28.26 25 2.927 0.49
28.52 25 2.91 0.489
28.78 25 2.883 0.494
29 16 2.218 -0.559
29.24 16 2.223 -0.541
29.72 16 2.208 -0.545
29.98 16 2.184 -0.546
30.22 16 2.164 -0.549
30.44 16 2.202 -0.508
30.68 16 2.25 -0.481
30.94 16 2.229 -0.471
31.18 16 2.212 -0.465
31.42 16 2.19 -0.477
31.66 16 2.195 -0.464
31.9 16 2.159 -0.487
32.14 16 2.229 -0.409
32.38 16 2.205 -0.402
32.62 16 2.206 -0.398
33.1 16 2.172 -0.405
33.34 16 2.13 -0.413
33.58 16 2.124 -0.413
33.84 16 2.165 -0.357
34.1 16 2.163 -0.333
34.36 16 2.14 -0.334
34.62 16 2.138 -0.334
34.86 16 2.113 -0.34
35.1 16 2.099 -0.339
35.34 16 2.13 -0.265
35.58 16 2.121 -0.262
35.82 16 2.109 -0.261
36.06 16 2.103 -0.259
36.54 16 2.107 -0.244
36.78 16 2.029 -0.268
37.02 16 2.045 -0.208
37.26 16 2.04 -0.185
37.52 23 1.721 -0.561
37.52 16 2.039 -0.184
37.76 23 1.706 -0.564
37.76 16 2.014 -0.186
38 16 2.022 -0.189
38.24 16 2.005 -0.19
38.48 23 1.741 -0.554
38.48 16 1.988 -0.166
38.74 16 1.985 -0.132
38.98 23 1.787 -0.503
38.98 16 1.974 -0.11
39.22 23 1.785 -0.507
39.22 16 1.965 -0.114
