13.92 18 6.877 -0.137
13.92 63 6.712 0.207
14.16 18 6.712 -0.217
14.16 25 1.471 0.272
14.4 14 5.028 -0.305
14.4 9 2.706 -0.192
14.4 90 5.214 -0.058
14.4 63 6.712 0.134
14.4 25 1.448 0.271
14.64 14 5.028 -0.3
14.64 9 2.691 -0.188
14.64 90 5.312 -0.048
14.64 23 4.401 0.079
14.64 25 1.421 0.289
14.64 16 4.269 0.34
14.88 14 4.939 -0.302
14.88 18 6.712 -0.214
14.88 9 2.664 -0.189
14.88 90 5.214 -0.055
14.88 23 4.342 0.08
14.88 63 6.612 0.139
14.88 7 8.074 0.258
14.88 25 1.411 0.295
15.12 14 4.939 -0.302
15.12 9 2.653 -0.191
15.12 90 5.214 -0.055
15.12 23 4.334 0.085
15.12 63 6.632 0.14
15.12 25 1.392 0.297
15.36 14 4.854 -0.303
15.36 18 6.554 -0.217
15.36 9 2.625 -0.191
15.36 90 5.214 -0.053
15.36 23 4.334 0.088
15.36 63 6.585 0.14
15.36 25 1.374 0.303
15.6 14 4.939 -0.301
15.6 9 2.619 -0.193
15.6 90 5.132 -0.052
15.6 23 4.269 0.095
15.6 25 1.353 0.308
16.06 14 4.834 -0.307
16.06 9 2.595 -0.196
16.06 90 5.128 -0.055
16.06 23 4.269 0.098
16.06 63 6.554 0.146
16.06 25 1.333 0.311
16.3 14 4.772 -0.309
16.3 18 6.554 -0.221
16.3 9 2.561 -0.199
16.3 90 5.119 -0.057
16.3 45 8.316 0.07
16.3 23 4.269 0.098
16.3 25 1.314 0.315
16.54 14 4.746 -0.309
16.54 9 2.562 -0.201
16.54 90 5.19 -0.059
16.54 45 8.573 0.064
16.54 23 4.319 0.098
16.54 5 5.312 0.28
16.54 25 1.307 0.315
16.78 25 1.289 0.32
17.02 9 2.523 -0.205
17.02 90 5.119 -0.068
17.02 23 4.269 0.105
17.02 25 1.277 0.32
17.18 9 2.523 -0.205
17.18 90 5.119 -0.068
17.18 23 4.269 0.105
17.18 25 1.277 0.32
17.32 9 2.523 -0.205
17.32 90 5.119 -0.068
17.32 23 4.269 0.105
17.32 25 1.277 0.32
17.62 14 4.617 -0.315
17.62 9 2.493 -0.205
17.62 90 5.119 -0.058
17.62 23 4.269 0.108
17.86 14 4.617 -0.31
17.86 9 2.474 -0.203
17.86 90 5.119 -0.056
17.86 23 4.243 0.11
17.86 25 1.227 0.337
