0 4.3828 2.4628 -2.3488
0.02 4.3827 2.4628 -2.3488
0.04 4.3828 2.4628 -2.3487
0.06 4.3828 2.4628 -2.3487
0.08 4.3828 2.4628 -2.3487
0.1 4.3828 2.4628 -2.3488
0.12 4.3828 2.4628 -2.3488
0.14 4.3827 2.4628 -2.3488
0.16 4.3827 2.4628 -2.3488
0.18 4.3827 2.4628 -2.3488
0.2 4.3828 2.4628 -2.3489
0.22 4.3828 2.4628 -2.3488
0.24 4.3828 2.4628 -2.3488
0.26 4.3828 2.4629 -2.3487
0.28 4.3827 2.4628 -2.3487
0.3 4.3827 2.4628 -2.3488
0.32 4.3827 2.4628 -2.3488
0.34 4.3828 2.4628 -2.3489
0.36 4.3827 2.4628 -2.3489
0.38 4.3828 2.4628 -2.3488
0.4 4.3828 2.4628 -2.3488
0.42 4.3828 2.4628 -2.3488
0.44 4.3827 2.4629 -2.3488
0.46 4.3828 2.4629 -2.3488
0.48 4.3827 2.4628 -2.3489
0.5 4.3827 2.4628 -2.3489
0.52 4.3827 2.4628 -2.3489
0.54 4.3827 2.4628 -2.3489
0.56 4.3827 2.4628 -2.3489
0.58 4.3828 2.4628 -2.3488
0.6 4.3828 2.4628 -2.3488
0.62 4.3828 2.4628 -2.3488
0.64 4.3828 2.4628 -2.3488
0.66 4.3828 2.4628 -2.3488
0.68 4.3828 2.4628 -2.3489
0.7 4.3828 2.4629 -2.3489
0.72 4.3828 2.4629 -2.3488
0.74 4.3827 2.4629 -2.3487
0.76 4.3827 2.4628 -2.3487
0.78 4.3827 2.4628 -2.3488
0.8 4.3827 2.4628 -2.3488
0.82 4.3827 2.4628 -2.3488
0.84 4.3828 2.4628 -2.3488
0.86 4.3828 2.4628 -2.3488
0.88 4.3828 2.4628 -2.3488
0.9 4.3828 2.4628 -2.3488
0.92 4.3828 2.4628 -2.3488
0.94 4.3827 2.4628 -2.3489
0.96 4.3828 2.4629 -2.3489
0.98 4.3827 2.4629 -2.3489
1 4.3827 2.4629 -2.3489
1.02 4.3827 2.4629 -2.3488
1.04 4.3827 2.4628 -2.3486
1.06 4.3827 2.4628 -2.3486
1.08 4.3828 2.4628 -2.3488
1.1 4.3828 2.4628 -2.3489
1.12 4.3828 2.4628 -2.349
1.14 4.3828 2.4628 -2.3489
1.16 4.3828 2.4629 -2.3488
1.18 4.3827 2.4629 -2.3487
1.2 4.3827 2.4629 -2.3486
1.22 4.3827 2.4629 -2.3487
1.24 4.3827 2.4628 -2.3487
1.26 4.3827 2.4628 -2.3488
1.28 4.3828 2.4628 -2.3488
1.3 4.3827 2.4628 -2.3489
1.32 4.3828 2.4628 -2.3489
1.34 4.3828 2.4628 -2.3489
1.36 4.3828 2.4628 -2.3489
1.38 4.3828 2.4628 -2.3488
1.4 4.3828 2.4628 -2.3488
1.42 4.3828 2.4628 -2.3488
1.44 4.3827 2.4628 -2.3488
1.46 4.3827 2.4628 -2.3488
1.48 4.3827 2.4629 -2.3488
1.5 4.3827 2.4629 -2.3489
1.52 4.3827 2.4628 -2.3489
1.54 4.3828 2.4628 -2.3488
1.56 4.3827 2.4628 -2.3488
1.58 4.3828 2.4628 -2.3488
1.6 4.3828 2.4628 -2.3488
1.62 4.3828 2.4629 -2.3488
1.64 4.3828 2.4629 -2.3487
1.66 4.3828 2.4629 -2.3487
1.68 4.3827 2.4629 -2.3488
1.7 4.3827 2.4628 -2.3488
1.72 4.3828 2.4628 -2.3489
1.74 4.3828 2.4628 -2.3488
1.76 4.3827 2.4628 -2.3488
1.78 4.3828 2.4628 -2.3487
1.8 4.3827 2.4628 -2.3487
1.82 4.3827 2.4628 -2.3487
1.84 4.3828 2.4628 -2.3488
1.86 4.3828 2.4628 -2.3489
1.88 4.3828 2.4628 -2.3489
1.9 4.3828 2.4628 -2.3489
1.92 4.3828 2.4628 -2.3488
1.94 4.3828 2.4628 -2.3487
1.96 4.3828 2.4628 -2.3487
1.98 4.3828 2.4628 -2.3487
2 4.3828 2.4628 -2.3488
2.02 4.3828 2.4628 -2.3488
2.04 4.3828 2.4628 -2.3488
2.06 4.3828 2.4628 -2.3488
2.08 4.3828 2.4628 -2.3487
2.1 4.3828 2.4628 -2.3487
2.12 4.3828 2.4628 -2.3487
2.14 4.3828 2.4628 -2.3488
2.16 4.3828 2.4628 -2.3488
2.18 4.3828 2.4628 -2.3488
2.2 4.3827 2.4628 -2.3488
2.22 4.3827 2.4628 -2.3488
2.24 4.3827 2.4628 -2.3488
2.26 4.3828 2.4628 -2.3488
2.28 4.3827 2.4628 -2.3488
2.3 4.3828 2.4629 -2.3487
2.32 4.3827 2.4629 -2.3486
2.34 4.3828 2.4629 -2.3487
2.36 4.3828 2.4629 -2.3488
2.38 4.3828 2.4629 -2.3488
2.4 4.3827 2.4629 -2.3488
2.42 4.3827 2.4629 -2.3488
2.44 4.3828 2.4628 -2.3488
2.46 4.3828 2.4628 -2.3488
2.48 4.3828 2.4628 -2.3488
2.5 4.3828 2.4629 -2.3487
2.52 4.3828 2.4629 -2.3487
2.54 4.3828 2.4628 -2.3487
2.56 4.3828 2.4628 -2.3488
2.58 4.3828 2.4628 -2.3489
2.6 4.3828 2.4628 -2.349
2.62 4.3828 2.4628 -2.3489
2.64 4.3828 2.4628 -2.3488
2.66 4.3828 2.4629 -2.3488
2.68 4.3828 2.4628 -2.3487
2.7 4.3827 2.4628 -2.3488
2.72 4.3827 2.4628 -2.3488
2.74 4.3828 2.4628 -2.3488
2.76 4.3828 2.4628 -2.3488
2.78 4.3828 2.4628 -2.3488
2.8 4.3827 2.4628 -2.3488
2.82 4.3827 2.4628 -2.3488
2.84 4.3827 2.4628 -2.3488
2.86 4.3827 2.4628 -2.3488
2.88 4.3827 2.4628 -2.3488
2.9 4.3828 2.4628 -2.3489
2.92 4.3828 2.4628 -2.3489
2.94 4.3828 2.4628 -2.3489
2.96 4.3828 2.4628 -2.3489
2.98 4.3828 2.4628 -2.3489
3 4.3828 2.4628 -2.3489
3.02 4.3828 2.4628 -2.3489
3.04 4.3828 2.4628 -2.3488
3.06 4.3828 2.4628 -2.3488
3.08 4.3828 2.4628 -2.3489
3.1 4.3828 2.4628 -2.3489
3.12 4.3828 2.4628 -2.3489
3.14 4.3828 2.4629 -2.3489
3.16 4.3828 2.4629 -2.3489
3.18 4.3828 2.4629 -2.3489
3.2 4.3828 2.4629 -2.3488
3.22 4.3828 2.4628 -2.3488
3.24 4.3828 2.4628 -2.3488
3.26 4.3828 2.4628 -2.3488
3.28 4.3828 2.4628 -2.3487
3.3 4.3828 2.4628 -2.3487
3.32 4.3828 2.4627 -2.3488
3.34 4.3827 2.4627 -2.3488
3.36 4.3828 2.4628 -2.3489
3.38 4.3828 2.4628 -2.3489
3.4 4.3829 2.4629 -2.3489
3.42 4.3828 2.4629 -2.3488
3.44 4.3827 2.4629 -2.3487
3.46 4.3827 2.4628 -2.3487
3.48 4.3827 2.4628 -2.3488
3.5 4.3827 2.4628 -2.3489
3.52 4.3827 2.4628 -2.3489
3.54 4.3827 2.4628 -2.3489
3.56 4.3827 2.4628 -2.3489
3.58 4.3827 2.4628 -2.3488
3.6 4.3827 2.4628 -2.3488
3.62 4.3827 2.4628 -2.3488
3.64 4.3828 2.4629 -2.3488
3.66 4.3828 2.4629 -2.3488
3.68 4.3828 2.4629 -2.3488
3.7 4.3828 2.4628 -2.3488
3.72 4.3828 2.4628 -2.3487
3.74 4.3828 2.4628 -2.3487
3.76 4.3828 2.4628 -2.3488
3.78 4.3828 2.4627 -2.3488
3.8 4.3828 2.4628 -2.3488
3.82 4.3828 2.4628 -2.3488
3.84 4.3828 2.4628 -2.3488
3.86 4.3828 2.4628 -2.3487
3.88 4.3828 2.4628 -2.3488
3.9 4.3828 2.4628 -2.3488
3.92 4.3828 2.4628 -2.3489
3.94 4.3828 2.4628 -2.3488
3.96 4.3828 2.4628 -2.3488
3.98 4.3828 2.4628 -2.3488
4 4.3828 2.4628 -2.3488
4.02 4.3827 2.4628 -2.3488
4.04 4.3827 2.4628 -2.3488
4.06 4.3827 2.4628 -2.3488
4.08 4.3827 2.4628 -2.3488
4.1 4.3827 2.4628 -2.3488
4.12 4.3828 2.4628 -2.3487
4.14 4.3827 2.4628 -2.3487
4.16 4.3828 2.4628 -2.3488
4.18 4.3828 2.4628 -2.3488
4.2 4.3828 2.4628 -2.3488
4.22 4.3828 2.4628 -2.3489
4.24 4.3828 2.4627 -2.3488
4.26 4.3828 2.4628 -2.3488
4.28 4.3827 2.4628 -2.3487
4.3 4.3827 2.4628 -2.3487
4.32 4.3827 2.4628 -2.3487
4.34 4.3827 2.4628 -2.3488
4.36 4.3827 2.4628 -2.3489
4.38 4.3828 2.4629 -2.3489
4.4 4.3828 2.4628 -2.3489
4.42 4.3828 2.4628 -2.3489
4.44 4.3828 2.4628 -2.3489
4.46 4.3828 2.4627 -2.3488
4.48 4.3827 2.4627 -2.3487
4.5 4.3828 2.4627 -2.3488
4.52 4.3828 2.4627 -2.3489
4.54 4.3828 2.4628 -2.3489
4.56 4.3828 2.4628 -2.349
4.58 4.3828 2.4628 -2.3489
4.6 4.3827 2.4628 -2.3489
4.62 4.3827 2.4628 -2.3488
4.64 4.3828 2.4628 -2.3488
4.66 4.3828 2.4628 -2.3489
4.68 4.3828 2.4628 -2.3489
4.7 4.3828 2.4628 -2.3488
4.72 4.3828 2.4628 -2.3488
4.74 4.3828 2.4628 -2.3488
4.76 4.3828 2.4628 -2.3488
4.78 4.3828 2.4628 -2.3489
4.8 4.3828 2.4628 -2.3489
4.82 4.3828 2.4628 -2.3489
