-43.3 41 2.589 0.231
-43.3 63 3.458 0.345
-43.08 63 3.452 0.351
-42.86 63 3.452 0.351
-42.62 63 3.444 0.352
-42.4 63 3.446 0.356
-42.16 63 3.45 0.353
-41.92 63 3.446 0.353
-41.7 63 3.452 0.353
-41.46 63 3.444 0.352
-41.24 63 3.443 0.355
-41 63 3.444 0.355
-40.76 41 2.584 0.227
-40.76 63 3.439 0.356
-40.54 41 2.587 0.226
-40.52 63 3.448 0.355
-40.3 41 2.582 0.227
-40.3 63 3.446 0.353
-40.06 41 2.58 0.226
-40.06 63 3.448 0.353
-39.82 41 2.585 0.226
-39.82 63 3.447 0.353
-39.66 63 3.447 0.353
-39.5 63 3.447 0.353
-39.28 63 3.458 0.354
-39.04 63 3.44 0.355
-38.82 63 3.45 0.353
-38.58 63 3.448 0.346
-38.34 63 3.458 0.353
-38.12 41 2.584 0.227
-38.12 63 3.448 0.352
-37.88 41 2.584 0.227
-37.88 63 3.447 0.351
-37.64 41 2.584 0.227
-37.64 63 3.449 0.352
-37.4 41 2.582 0.227
-37.4 63 3.438 0.351
-37.18 41 2.582 0.227
-37.18 63 3.434 0.351
-36.94 41 2.587 0.226
-36.94 63 3.458 0.353
-36.7 41 2.587 0.227
-36.7 63 3.447 0.353
-36.48 41 2.589 0.227
-36.48 63 3.453 0.353
-36.24 41 2.58 0.226
-36.24 63 3.45 0.355
-36.08 41 2.58 0.226
-36.08 63 3.45 0.355
-35.9 41 2.58 0.226
-35.9 63 3.45 0.355
-35.64 41 2.582 0.227
-35.64 63 3.448 0.354
-35.42 63 3.429 0.356
-35.16 41 2.583 0.226
-35.16 63 3.453 0.353
-34.94 41 2.589 0.227
-34.94 63 3.45 0.353
-34.7 41 2.585 0.226
-34.7 63 3.452 0.353
-34.46 41 2.584 0.227
-34.46 63 3.443 0.356
-34.24 41 2.589 0.226
-34.24 63 3.449 0.354
-34 41 2.583 0.226
-34 63 3.443 0.354
-33.76 41 2.583 0.226
-33.76 63 3.447 0.354
-33.54 41 2.582 0.227
-33.54 63 3.448 0.355
-33.3 41 2.583 0.226
-33.3 63 3.446 0.353
-33.06 41 2.581 0.227
-33.06 63 3.449 0.353
-32.84 41 2.585 0.226
-32.84 63 3.446 0.353
-32.6 41 2.582 0.226
-32.6 63 3.453 0.353
-32.36 41 2.587 0.227
-32.36 63 3.449 0.353
-32.12 41 2.582 0.227
-32.12 63 3.45 0.353
-31.9 41 2.583 0.226
-31.9 63 3.45 0.353
-31.66 41 2.583 0.226
-31.66 63 3.448 0.354
-31.42 41 2.589 0.227
-31.42 63 3.453 0.355
-31.2 41 2.584 0.227
-31.2 63 3.448 0.354
-30.96 41 2.589 0.226
-30.96 63 3.454 0.353
-30.72 41 2.587 0.227
-30.72 63 3.444 0.353
-30.48 41 2.583 0.226
-30.48 63 3.447 0.355
-30.26 41 2.584 0.227
-30.26 63 3.443 0.353
-30.02 63 3.438 0.353
-29.78 41 2.583 0.226
-29.78 63 3.444 0.355
-29.54 63 3.452 0.355
-29.3 41 2.584 0.227
-29.3 63 3.458 0.353
-29.06 41 2.58 0.226
-29.06 63 3.444 0.355
-28.82 63 3.458 0.354
-28.58 63 3.453 0.356
-28.34 41 2.585 0.226
-28.34 63 3.453 0.353
-28.12 41 2.589 0.226
-28.12 63 3.45 0.354
-27.88 41 2.583 0.226
-27.88 63 3.448 0.354
-27.64 41 2.583 0.226
-27.64 63 3.458 0.353
-27.42 41 2.589 0.227
-27.42 63 3.452 0.353
-27.18 63 3.454 0.352
-26.94 63 3.458 0.352
-26.7 63 3.446 0.353
-26.46 63 3.45 0.354
-26.22 63 3.439 0.356
-25.98 63 3.436 0.354
-25.74 63 3.446 0.355
-25.5 63 3.453 0.355
-25.26 63 3.451 0.353
-25 63 3.446 0.348
-24.76 41 2.583 0.226
-24.76 63 3.44 0.352
-24.52 41 2.584 0.227
-24.52 63 3.454 0.353
-24.28 41 2.582 0.227
-24.28 63 3.439 0.355
