0 0.98038 -4.9923 1.4485
0.02 0.98038 -4.9923 1.4485
0.04 0.98038 -4.9923 1.4485
0.06 0.98038 -4.9923 1.4484
0.08 0.98037 -4.9923 1.4485
0.1 0.98039 -4.9923 1.4486
0.12 0.98039 -4.9923 1.4486
0.14 0.98036 -4.9924 1.4486
0.16 0.98037 -4.9924 1.4485
0.18 0.98036 -4.9924 1.4485
0.2 0.98034 -4.9924 1.4486
0.22 0.98033 -4.9924 1.4486
0.24 0.98032 -4.9924 1.4486
0.26 0.98035 -4.9924 1.4486
0.28 0.98038 -4.9923 1.4486
0.3 0.98037 -4.9923 1.4485
0.32 0.98036 -4.9924 1.4484
0.34 0.98034 -4.9924 1.4484
0.36 0.98035 -4.9924 1.4485
0.38 0.98036 -4.9924 1.4486
0.4 0.98034 -4.9924 1.4484
0.42 0.98037 -4.9924 1.4485
0.44 0.98038 -4.9924 1.4485
0.46 0.98037 -4.9924 1.4483
0.48 0.98038 -4.9923 1.4484
0.5 0.98036 -4.9923 1.4483
0.52 0.98035 -4.9923 1.4484
0.54 0.98033 -4.9923 1.4485
0.56 0.98032 -4.9923 1.4485
0.58 0.98033 -4.9923 1.4487
0.6 0.98036 -4.9923 1.4487
0.62 0.98036 -4.9924 1.4485
0.64 0.98038 -4.9923 1.4484
0.66 0.98039 -4.9923 1.4484
0.68 0.98037 -4.9924 1.4483
0.7 0.98036 -4.9923 1.4483
0.72 0.98035 -4.9923 1.4483
0.74 0.98036 -4.9923 1.4485
0.76 0.98037 -4.9923 1.4486
0.78 0.98035 -4.9923 1.4485
0.8 0.98033 -4.9923 1.4486
0.82 0.98034 -4.9924 1.4487
0.84 0.98035 -4.9924 1.4486
0.86 0.98037 -4.9924 1.4486
0.88 0.98038 -4.9924 1.4485
0.9 0.9804 -4.9924 1.4485
0.92 0.9804 -4.9924 1.4485
0.94 0.98038 -4.9924 1.4484
0.96 0.98037 -4.9923 1.4485
0.98 0.98035 -4.9923 1.4486
1 0.98033 -4.9923 1.4487
1.02 0.98034 -4.9923 1.4488
1.04 0.98031 -4.9923 1.4486
1.06 0.98034 -4.9923 1.4486
1.08 0.98036 -4.9923 1.4486
1.1 0.98036 -4.9923 1.4485
1.12 0.98039 -4.9924 1.4485
1.14 0.98039 -4.9924 1.4487
1.16 0.98039 -4.9924 1.4486
1.18 0.98038 -4.9924 1.4485
1.2 0.98036 -4.9923 1.4484
1.22 0.98037 -4.9923 1.4484
1.24 0.98038 -4.9923 1.4486
1.26 0.98037 -4.9923 1.4487
1.28 0.98038 -4.9923 1.4487
1.3 0.98037 -4.9924 1.4487
1.32 0.98036 -4.9924 1.4487
1.34 0.98037 -4.9924 1.4486
1.36 0.98036 -4.9924 1.4486
1.38 0.98037 -4.9923 1.4484
1.4 0.98038 -4.9923 1.4484
1.42 0.98037 -4.9923 1.4485
1.44 0.98036 -4.9923 1.4485
1.46 0.98034 -4.9923 1.4486
1.48 0.98033 -4.9923 1.4486
1.5 0.98037 -4.9924 1.4488
1.52 0.98038 -4.9924 1.4488
1.54 0.98038 -4.9924 1.4487
1.56 0.98038 -4.9923 1.4486
1.58 0.98037 -4.9923 1.4485
1.6 0.98036 -4.9923 1.4485
1.62 0.98037 -4.9923 1.4486
1.64 0.98036 -4.9924 1.4487
1.66 0.98039 -4.9924 1.4486
1.68 0.98039 -4.9924 1.4486
1.7 0.98037 -4.9924 1.4485
1.72 0.98038 -4.9924 1.4485
1.74 0.98035 -4.9924 1.4485
1.76 0.98034 -4.9924 1.4485
1.78 0.98034 -4.9923 1.4486
1.8 0.98032 -4.9923 1.4488
1.82 0.98032 -4.9923 1.4488
1.84 0.98035 -4.9924 1.4487
1.86 0.98035 -4.9924 1.4487
1.88 0.98038 -4.9924 1.4488
1.9 0.98039 -4.9925 1.4486
1.92 0.98039 -4.9925 1.4485
1.94 0.98042 -4.9924 1.4483
1.96 0.98041 -4.9924 1.4482
1.98 0.9804 -4.9923 1.4482
2 0.98039 -4.9923 1.4485
2.02 0.98033 -4.9923 1.4487
2.04 0.98031 -4.9923 1.449
2.06 0.9803 -4.9923 1.449
2.08 0.98031 -4.9923 1.449
2.1 0.98035 -4.9924 1.449
2.12 0.98038 -4.9924 1.4486
2.14 0.9804 -4.9924 1.4485
2.16 0.98043 -4.9924 1.4485
2.18 0.98043 -4.9924 1.4484
2.2 0.9804 -4.9924 1.4484
2.22 0.98038 -4.9924 1.4484
2.24 0.98036 -4.9924 1.4484
2.26 0.98036 -4.9924 1.4486
2.28 0.98036 -4.9924 1.4487
2.3 0.98036 -4.9924 1.4488
2.32 0.98037 -4.9924 1.4489
2.34 0.9804 -4.9924 1.4487
2.36 0.98041 -4.9925 1.4487
2.38 0.98042 -4.9925 1.4486
2.4 0.98043 -4.9925 1.4484
