0 1.6834 2.6282 1.3662
0.02 1.6834 2.6282 1.3662
0.04 1.6834 2.6282 1.3662
0.06 1.6834 2.6282 1.3661
0.08 1.6835 2.6282 1.3661
0.1 1.6835 2.6281 1.3661
0.12 1.6835 2.6281 1.3662
0.14 1.6835 2.6281 1.3662
0.16 1.6835 2.6281 1.3663
0.18 1.6835 2.6281 1.3663
0.2 1.6835 2.6282 1.3662
0.22 1.6834 2.6282 1.3661
0.24 1.6834 2.6282 1.3662
0.26 1.6835 2.6282 1.3663
0.28 1.6835 2.6282 1.3663
0.3 1.6835 2.6282 1.3663
0.32 1.6835 2.6282 1.3663
0.34 1.6835 2.6282 1.3661
0.36 1.6835 2.6282 1.3661
0.38 1.6835 2.6282 1.3661
0.4 1.6834 2.6282 1.3662
0.42 1.6835 2.6283 1.3663
0.44 1.6835 2.6283 1.3662
0.46 1.6835 2.6282 1.3662
0.48 1.6835 2.6282 1.3662
0.5 1.6834 2.6282 1.3662
0.52 1.6834 2.6282 1.3662
0.54 1.6834 2.6282 1.3662
0.56 1.6835 2.6282 1.3662
0.58 1.6835 2.6282 1.3662
0.6 1.6835 2.6282 1.3662
0.62 1.6835 2.6282 1.3662
0.64 1.6834 2.6282 1.3662
0.66 1.6834 2.6282 1.3662
0.68 1.6835 2.6282 1.3662
0.7 1.6835 2.6282 1.3662
0.72 1.6835 2.6282 1.3662
0.74 1.6835 2.6282 1.3662
0.76 1.6834 2.6282 1.3661
0.78 1.6834 2.6282 1.3661
0.8 1.6835 2.6282 1.3661
0.82 1.6835 2.6282 1.3661
0.84 1.6835 2.6282 1.3661
0.86 1.6835 2.6282 1.3661
0.88 1.6834 2.6282 1.3661
0.9 1.6834 2.6282 1.3662
0.92 1.6834 2.6282 1.3663
0.94 1.6834 2.6283 1.3663
0.96 1.6835 2.6282 1.3662
0.98 1.6835 2.6282 1.366
1 1.6835 2.6282 1.366
1.02 1.6835 2.6281 1.3661
1.04 1.6835 2.6282 1.3661
1.06 1.6835 2.6282 1.3661
1.08 1.6834 2.6283 1.3661
1.1 1.6834 2.6283 1.3662
1.12 1.6834 2.6282 1.3662
1.14 1.6834 2.6282 1.3661
1.16 1.6834 2.6282 1.3661
1.18 1.6834 2.6282 1.3661
1.2 1.6835 2.6282 1.3662
1.22 1.6835 2.6282 1.3662
1.24 1.6834 2.6282 1.3661
1.26 1.6834 2.6282 1.3661
1.28 1.6834 2.6282 1.3661
1.3 1.6835 2.6282 1.3661
1.32 1.6835 2.6282 1.3661
1.34 1.6835 2.6282 1.3662
1.36 1.6835 2.6283 1.3662
1.38 1.6834 2.6283 1.3663
1.4 1.6834 2.6283 1.3663
1.42 1.6834 2.6282 1.3662
1.44 1.6835 2.6282 1.3662
1.46 1.6835 2.6282 1.3661
1.48 1.6836 2.6282 1.3661
1.5 1.6835 2.6282 1.3661
1.52 1.6834 2.6282 1.3662
1.54 1.6834 2.6282 1.3663
1.56 1.6834 2.6283 1.3663
1.58 1.6834 2.6283 1.3664
1.6 1.6835 2.6283 1.3663
1.62 1.6835 2.6282 1.3662
1.64 1.6835 2.6282 1.3661
1.66 1.6835 2.6282 1.3662
1.68 1.6835 2.6283 1.3662
1.7 1.6835 2.6283 1.3662
1.72 1.6835 2.6283 1.3662
1.74 1.6835 2.6282 1.3662
1.76 1.6835 2.6282 1.3662
1.78 1.6835 2.6282 1.3661
1.8 1.6835 2.6282 1.3661
1.82 1.6834 2.6283 1.3662
1.84 1.6834 2.6283 1.3662
1.86 1.6834 2.6283 1.3662
1.88 1.6834 2.6283 1.3662
1.9 1.6834 2.6282 1.3662
1.92 1.6835 2.6282 1.3663
1.94 1.6835 2.6282 1.3662
1.96 1.6835 2.6282 1.3662
1.98 1.6835 2.6282 1.3663
2 1.6835 2.6282 1.3663
2.02 1.6835 2.6282 1.3664
2.04 1.6834 2.6282 1.3664
2.06 1.6834 2.6283 1.3663
2.08 1.6835 2.6283 1.3662
